Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Avg Gas Price,CPI
03-11-2024,P017,Product_17,19,10.9,5,196.67,USA,3.097,316.449
03-11-2024,P018,Product_18,17,11.97,0,203.45,USA,3.097,316.449
03-11-2024,P019,Product_19,16,21.43,0,342.83,USA,3.097,316.449
03-11-2024,P020,Product_20,20,27.67,0,553.32,USA,3.097,316.449
03-11-2024,P021,Product_21,28,30.83,5,820.05,USA,3.097,316.449
03-11-2024,P022,Product_22,21,20.1,10,379.94,USA,3.097,316.449
03-11-2024,P012,Product_12,12,44.52,5,507.54,USA,3.097,316.449
10-11-2024,P036,Product_36,12,29.52,0,354.24,USA,3.069,316.449
10-11-2024,P035,Product_35,20,11.32,5,215.13,USA,3.069,316.449
10-11-2024,P034,Product_34,27,30.66,0,827.93,USA,3.069,316.449
10-11-2024,P033,Product_33,22,18.57,0,408.44,USA,3.069,316.449
10-11-2024,P028,Product_28,16,35.15,0,562.37,USA,3.069,316.449
10-11-2024,P031,Product_31,19,19.43,20,295.37,USA,3.069,316.449
10-11-2024,P030,Product_30,13,26.82,0,348.64,USA,3.069,316.449
10-11-2024,P029,Product_29,17,41.27,0,701.51,USA,3.069,316.449
10-11-2024,P037,Product_37,18,47.68,10,772.4,USA,3.069,316.449
10-11-2024,P032,Product_32,20,24.36,15,414.08,USA,3.069,316.449
10-11-2024,P038,Product_38,21,9.78,0,205.29,USA,3.069,316.449
10-11-2024,P043,Product_43,20,42.48,0,849.69,USA,3.069,316.449
10-11-2024,P040,Product_40,13,21.39,5,264.11,USA,3.069,316.449
10-11-2024,P041,Product_41,22,10.81,0,237.75,USA,3.069,316.449
10-11-2024,P042,Product_42,18,6.83,15,104.44,USA,3.069,316.449
10-11-2024,P044,Product_44,22,18.65,0,410.25,USA,3.069,316.449
10-11-2024,P045,Product_45,20,7.99,20,127.81,USA,3.069,316.449
10-11-2024,P046,Product_46,18,24.92,15,381.32,USA,3.069,316.449
10-11-2024,P047,Product_47,29,16.07,5,442.73,USA,3.069,316.449
10-11-2024,P048,Product_48,19,8.06,0,153.15,USA,3.069,316.449
10-11-2024,P049,Product_49,21,14.66,10,276.99,USA,3.069,316.449
10-11-2024,P027,Product_27,16,37.42,0,598.67,USA,3.069,316.449
10-11-2024,P039,Product_39,19,12.23,20,185.93,USA,3.069,316.449
10-11-2024,P050,Product_50,13,14.69,15,162.28,USA,3.069,316.449
10-11-2024,P026,Product_26,10,7.27,0,72.73,USA,3.069,316.449
10-11-2024,P024,Product_24,17,43.4,15,627.17,USA,3.069,316.449
10-11-2024,P025,Product_25,22,16.94,15,316.74,USA,3.069,316.449
10-11-2024,P001,Product_1,26,26.74,15,590.86,USA,3.069,316.449
10-11-2024,P002,Product_2,16,9.36,0,149.71,USA,3.069,316.449
10-11-2024,P003,Product_3,20,49.63,10,893.27,USA,3.069,316.449
10-11-2024,P004,Product_4,12,15.51,0,186.16,USA,3.069,316.449
10-11-2024,P005,Product_5,11,40.1,10,397.03,USA,3.069,316.449
10-11-2024,P006,Product_6,26,27.59,5,681.4,USA,3.069,316.449
10-11-2024,P008,Product_8,20,41.57,5,789.89,USA,3.069,316.449
10-11-2024,P009,Product_9,15,10.9,10,147.13,USA,3.069,316.449
10-11-2024,P010,Product_10,18,28.33,0,509.9,USA,3.069,316.449
10-11-2024,P011,Product_11,17,47.03,0,799.5,USA,3.069,316.449
10-11-2024,P007,Product_7,13,30.2,0,392.54,USA,3.069,316.449
10-11-2024,P013,Product_13,20,25.53,0,510.69,USA,3.069,316.449
10-11-2024,P012,Product_12,12,22.24,10,240.22,USA,3.069,316.449
10-11-2024,P022,Product_22,14,17.8,0,249.24,USA,3.069,316.449
10-11-2024,P021,Product_21,20,34.79,0,695.71,USA,3.069,316.449
10-11-2024,P020,Product_20,9,32.59,15,249.33,USA,3.069,316.449
10-11-2024,P019,Product_19,18,7.07,5,120.95,USA,3.069,316.449
10-11-2024,P023,Product_23,21,35.08,15,626.26,USA,3.069,316.449
10-11-2024,P017,Product_17,19,43.67,0,829.72,USA,3.069,316.449
10-11-2024,P016,Product_16,16,45.28,20,579.57,USA,3.069,316.449
10-11-2024,P015,Product_15,18,30.46,10,493.43,USA,3.069,316.449
10-11-2024,P014,Product_14,11,11.64,5,121.59,USA,3.069,316.449
10-11-2024,P018,Product_18,23,5.42,0,124.64,USA,3.069,316.449
17-11-2024,P037,Product_37,26,11.04,5,272.67,USA,3.052,316.449
17-11-2024,P028,Product_28,15,18.71,0,280.71,USA,3.052,316.449
17-11-2024,P029,Product_29,23,8.87,10,183.53,USA,3.052,316.449
17-11-2024,P030,Product_30,15,22.57,0,338.5,USA,3.052,316.449
17-11-2024,P031,Product_31,18,26.11,0,470.03,USA,3.052,316.449
17-11-2024,P032,Product_32,16,34.87,5,529.99,USA,3.052,316.449
17-11-2024,P033,Product_33,17,17.88,0,303.96,USA,3.052,316.449
17-11-2024,P034,Product_34,17,6.04,15,87.24,USA,3.052,316.449
17-11-2024,P035,Product_35,16,14.48,0,231.71,USA,3.052,316.449
17-11-2024,P036,Product_36,18,33.77,0,607.8,USA,3.052,316.449
17-11-2024,P050,Product_50,18,24.78,0,445.97,USA,3.052,316.449
17-11-2024,P027,Product_27,34,16.44,10,502.96,USA,3.052,316.449
17-11-2024,P039,Product_39,7,34.29,0,240.01,USA,3.052,316.449
17-11-2024,P040,Product_40,26,17.05,5,421.24,USA,3.052,316.449
17-11-2024,P041,Product_41,12,44.21,20,424.42,USA,3.052,316.449
17-11-2024,P042,Product_42,28,15.13,0,423.76,USA,3.052,316.449
17-11-2024,P043,Product_43,18,26.58,0,478.36,USA,3.052,316.449
17-11-2024,P044,Product_44,23,21.81,0,501.52,USA,3.052,316.449
17-11-2024,P045,Product_45,12,42.65,5,486.19,USA,3.052,316.449
17-11-2024,P046,Product_46,25,41.81,0,1045.14,USA,3.052,316.449
17-11-2024,P047,Product_47,19,44.19,5,797.56,USA,3.052,316.449
17-11-2024,P048,Product_48,7,35.03,0,245.24,USA,3.052,316.449
17-11-2024,P049,Product_49,15,44.22,0,663.3,USA,3.052,316.449
17-11-2024,P038,Product_38,15,30.08,0,451.26,USA,3.052,316.449
17-11-2024,P026,Product_26,14,24.09,0,337.24,USA,3.052,316.449
17-11-2024,P013,Product_13,25,13.51,15,287.06,USA,3.052,316.449
17-11-2024,P024,Product_24,17,30.76,0,522.89,USA,3.052,316.449
17-11-2024,P001,Product_1,13,47.4,5,585.37,USA,3.052,316.449
17-11-2024,P002,Product_2,16,7.24,0,115.84,USA,3.052,316.449
17-11-2024,P003,Product_3,19,34.44,5,621.65,USA,3.052,316.449
17-11-2024,P004,Product_4,22,36.22,0,796.92,USA,3.052,316.449
17-11-2024,P005,Product_5,11,28.07,0,308.73,USA,3.052,316.449
17-11-2024,P006,Product_6,7,36.8,15,218.95,USA,3.052,316.449
17-11-2024,P007,Product_7,35,19.82,0,693.68,USA,3.052,316.449
17-11-2024,P008,Product_8,18,12.58,10,203.79,USA,3.052,316.449
17-11-2024,P009,Product_9,21,49.32,15,880.39,USA,3.052,316.449
17-11-2024,P010,Product_10,18,36.7,0,660.64,USA,3.052,316.449
17-11-2024,P011,Product_11,8,29.33,10,211.16,USA,3.052,316.449
17-11-2024,P025,Product_25,21,21.36,0,448.61,USA,3.052,316.449
17-11-2024,P014,Product_14,27,9.48,5,243.09,USA,3.052,316.449
17-11-2024,P015,Product_15,7,10.44,0,73.1,USA,3.052,316.449
17-11-2024,P016,Product_16,23,31.5,0,724.42,USA,3.052,316.449
17-11-2024,P017,Product_17,20,24.39,0,487.88,USA,3.052,316.449
17-11-2024,P018,Product_18,21,35.93,0,754.63,USA,3.052,316.449
17-11-2024,P019,Product_19,17,9.26,20,125.98,USA,3.052,316.449
17-11-2024,P020,Product_20,11,34.24,0,376.68,USA,3.052,316.449
17-11-2024,P021,Product_21,18,41.46,5,708.99,USA,3.052,316.449
17-11-2024,P022,Product_22,19,12.31,15,198.85,USA,3.052,316.449
17-11-2024,P023,Product_23,20,35.87,0,717.42,USA,3.052,316.449
17-11-2024,P012,Product_12,18,27.2,5,465.05,USA,3.052,316.449
24-11-2024,P036,Product_36,22,31.11,15,581.76,USA,3.046,316.449
24-11-2024,P035,Product_35,15,10.29,20,123.48,USA,3.046,316.449
24-11-2024,P034,Product_34,18,37.62,15,575.6,USA,3.046,316.449
24-11-2024,P033,Product_33,22,28.48,0,626.64,USA,3.046,316.449
24-11-2024,P028,Product_28,9,11.66,10,94.48,USA,3.046,316.449
24-11-2024,P031,Product_31,29,35.23,0,1021.67,USA,3.046,316.449
24-11-2024,P030,Product_30,23,46.25,10,957.35,USA,3.046,316.449
24-11-2024,P029,Product_29,28,5.38,0,150.53,USA,3.046,316.449
24-11-2024,P037,Product_37,22,19.41,5,405.63,USA,3.046,316.449
24-11-2024,P032,Product_32,21,23.79,10,449.54,USA,3.046,316.449
24-11-2024,P038,Product_38,14,20.14,0,281.96,USA,3.046,316.449
24-11-2024,P043,Product_43,30,12.08,5,344.15,USA,3.046,316.449
24-11-2024,P040,Product_40,24,16.04,0,384.9,USA,3.046,316.449
24-11-2024,P041,Product_41,19,19.42,10,332.15,USA,3.046,316.449
24-11-2024,P042,Product_42,22,43.75,5,914.3,USA,3.046,316.449
24-11-2024,P044,Product_44,20,45.04,0,900.72,USA,3.046,316.449
24-11-2024,P045,Product_45,32,45.55,10,1311.93,USA,3.046,316.449
24-11-2024,P046,Product_46,18,19.65,20,282.98,USA,3.046,316.449
24-11-2024,P047,Product_47,25,35.03,0,875.77,USA,3.046,316.449
24-11-2024,P048,Product_48,12,7.53,0,90.42,USA,3.046,316.449
24-11-2024,P049,Product_49,11,25.25,0,277.76,USA,3.046,316.449
24-11-2024,P027,Product_27,23,41.93,0,964.36,USA,3.046,316.449
24-11-2024,P039,Product_39,18,19.09,0,343.68,USA,3.046,316.449
24-11-2024,P026,Product_26,20,46.39,0,927.88,USA,3.046,316.449
24-11-2024,P050,Product_50,17,12.41,5,200.46,USA,3.046,316.449
24-11-2024,P024,Product_24,20,38.1,5,723.87,USA,3.046,316.449
24-11-2024,P001,Product_1,22,23.16,5,484.13,USA,3.046,316.449
24-11-2024,P002,Product_2,19,31.97,10,546.64,USA,3.046,316.449
24-11-2024,P003,Product_3,23,9.92,0,228.18,USA,3.046,316.449
24-11-2024,P004,Product_4,10,43.75,0,437.5,USA,3.046,316.449
24-11-2024,P005,Product_5,23,8.27,15,161.6,USA,3.046,316.449
24-11-2024,P006,Product_6,14,29.43,10,370.81,USA,3.046,316.449
24-11-2024,P007,Product_7,23,10.63,0,244.47,USA,3.046,316.449
24-11-2024,P008,Product_8,20,23.67,0,473.5,USA,3.046,316.449
24-11-2024,P009,Product_9,25,32.3,15,686.4,USA,3.046,316.449
24-11-2024,P010,Product_10,22,17.84,0,392.39,USA,3.046,316.449
24-11-2024,P011,Product_11,20,40.41,0,808.28,USA,3.046,316.449
24-11-2024,P025,Product_25,24,10.1,10,218.21,USA,3.046,316.449
24-11-2024,P013,Product_13,26,20.97,5,517.91,USA,3.046,316.449
24-11-2024,P014,Product_14,31,33.82,0,1048.47,USA,3.046,316.449
24-11-2024,P015,Product_15,20,8.81,0,176.18,USA,3.046,316.449
24-11-2024,P016,Product_16,12,42.82,10,462.46,USA,3.046,316.449
24-11-2024,P017,Product_17,11,40.51,0,445.58,USA,3.046,316.449
24-11-2024,P018,Product_18,12,13.63,0,163.61,USA,3.046,316.449
24-11-2024,P019,Product_19,16,31.59,20,404.37,USA,3.046,316.449
24-11-2024,P020,Product_20,24,42.33,10,914.41,USA,3.046,316.449
24-11-2024,P021,Product_21,17,47.56,0,808.44,USA,3.046,316.449
24-11-2024,P022,Product_22,30,33.38,0,1001.29,USA,3.046,316.449
24-11-2024,P023,Product_23,26,13.49,5,333.16,USA,3.046,316.449
24-11-2024,P012,Product_12,8,30.22,10,217.55,USA,3.046,316.449
01-12-2024,P035,Product_35,29,16.79,15,413.91,USA,3.044,317.603
01-12-2024,P034,Product_34,22,16.12,10,319.26,USA,3.044,317.603
01-12-2024,P033,Product_33,28,12.12,5,322.46,USA,3.044,317.603
01-12-2024,P032,Product_32,24,18.62,5,424.51,USA,3.044,317.603
01-12-2024,P027,Product_27,31,28.74,0,890.8,USA,3.044,317.603
01-12-2024,P030,Product_30,32,38.12,0,1219.77,USA,3.044,317.603
01-12-2024,P029,Product_29,21,34.94,0,733.68,USA,3.044,317.603
01-12-2024,P028,Product_28,24,46.16,0,1107.79,USA,3.044,317.603
01-12-2024,P036,Product_36,31,32.62,0,1011.32,USA,3.044,317.603
01-12-2024,P031,Product_31,34,25.85,5,835.04,USA,3.044,317.603
01-12-2024,P037,Product_37,38,22.62,10,773.58,USA,3.044,317.603
01-12-2024,P043,Product_43,29,25.5,0,739.43,USA,3.044,317.603
01-12-2024,P039,Product_39,44,9.63,10,381.45,USA,3.044,317.603
01-12-2024,P040,Product_40,30,16.2,0,486.07,USA,3.044,317.603
01-12-2024,P041,Product_41,38,20.04,0,761.51,USA,3.044,317.603
01-12-2024,P042,Product_42,25,45.38,5,1077.74,USA,3.044,317.603
01-12-2024,P044,Product_44,35,20.39,15,606.51,USA,3.044,317.603
01-12-2024,P045,Product_45,18,6.1,5,104.27,USA,3.044,317.603
01-12-2024,P046,Product_46,31,24.3,5,715.63,USA,3.044,317.603
01-12-2024,P047,Product_47,24,37.72,0,905.3,USA,3.044,317.603
01-12-2024,P048,Product_48,23,6.7,0,154.14,USA,3.044,317.603
01-12-2024,P049,Product_49,35,49.39,0,1728.5,USA,3.044,317.603
01-12-2024,P026,Product_26,23,47.02,5,1027.29,USA,3.044,317.603
01-12-2024,P038,Product_38,41,17.71,0,726.29,USA,3.044,317.603
01-12-2024,P050,Product_50,33,16.56,0,546.57,USA,3.044,317.603
01-12-2024,P025,Product_25,28,5.24,10,132.07,USA,3.044,317.603
01-12-2024,P023,Product_23,31,15.05,15,396.48,USA,3.044,317.603
01-12-2024,P024,Product_24,29,29.93,15,737.84,USA,3.044,317.603
01-12-2024,P001,Product_1,36,28.16,0,1013.61,USA,3.044,317.603
01-12-2024,P002,Product_2,17,8.25,0,140.26,USA,3.044,317.603
01-12-2024,P003,Product_3,36,8.3,10,268.79,USA,3.044,317.603
01-12-2024,P004,Product_4,36,37.23,5,1273.42,USA,3.044,317.603
01-12-2024,P005,Product_5,30,26.46,5,754.24,USA,3.044,317.603
01-12-2024,P007,Product_7,40,21.09,0,843.52,USA,3.044,317.603
01-12-2024,P008,Product_8,37,44.19,0,1635.16,USA,3.044,317.603
01-12-2024,P009,Product_9,30,39.64,5,1129.73,USA,3.044,317.603
01-12-2024,P010,Product_10,37,28.29,5,994.51,USA,3.044,317.603
01-12-2024,P011,Product_11,30,38.72,20,929.26,USA,3.044,317.603
01-12-2024,P006,Product_6,26,40,5,988.11,USA,3.044,317.603
01-12-2024,P013,Product_13,23,9.21,10,190.74,USA,3.044,317.603
01-12-2024,P012,Product_12,35,32.67,0,1143.47,USA,3.044,317.603
01-12-2024,P021,Product_21,27,6.5,0,175.61,USA,3.044,317.603
01-12-2024,P020,Product_20,32,29.18,10,840.44,USA,3.044,317.603
01-12-2024,P019,Product_19,41,34.01,0,1394.51,USA,3.044,317.603
01-12-2024,P018,Product_18,23,49.85,10,1031.91,USA,3.044,317.603
01-12-2024,P022,Product_22,18,8.26,20,118.9,USA,3.044,317.603
01-12-2024,P016,Product_16,18,47.12,5,805.75,USA,3.044,317.603
01-12-2024,P015,Product_15,34,8.26,15,238.6,USA,3.044,317.603
01-12-2024,P014,Product_14,38,18.78,10,642.3,USA,3.044,317.603
01-12-2024,P017,Product_17,20,23.65,5,449.34,USA,3.044,317.603
08-12-2024,P037,Product_37,25,31.85,0,796.31,USA,3.034,317.603
08-12-2024,P028,Product_28,27,30.97,0,836.08,USA,3.034,317.603
08-12-2024,P029,Product_29,32,17.11,10,492.78,USA,3.034,317.603
08-12-2024,P030,Product_30,27,22.76,0,614.65,USA,3.034,317.603
08-12-2024,P031,Product_31,25,44.63,0,1115.73,USA,3.034,317.603
08-12-2024,P032,Product_32,30,5.11,0,153.17,USA,3.034,317.603
08-12-2024,P033,Product_33,28,35.63,0,997.53,USA,3.034,317.603
08-12-2024,P034,Product_34,22,34.15,10,676.22,USA,3.034,317.603
08-12-2024,P035,Product_35,25,13.03,0,325.76,USA,3.034,317.603
08-12-2024,P036,Product_36,33,41.98,10,1246.84,USA,3.034,317.603
08-12-2024,P050,Product_50,30,46.48,10,1254.9,USA,3.034,317.603
08-12-2024,P027,Product_27,33,36.77,0,1213.5,USA,3.034,317.603
08-12-2024,P040,Product_40,19,45.56,0,865.58,USA,3.034,317.603
08-12-2024,P041,Product_41,40,22.16,0,886.54,USA,3.034,317.603
08-12-2024,P042,Product_42,35,46.94,0,1642.76,USA,3.034,317.603
08-12-2024,P043,Product_43,25,47.76,0,1193.99,USA,3.034,317.603
08-12-2024,P044,Product_44,31,45.22,5,1331.72,USA,3.034,317.603
08-12-2024,P045,Product_45,27,35.12,10,853.43,USA,3.034,317.603
08-12-2024,P046,Product_46,35,10.8,0,378.14,USA,3.034,317.603
08-12-2024,P047,Product_47,36,31.92,0,1149.26,USA,3.034,317.603
08-12-2024,P048,Product_48,28,49.22,5,1309.23,USA,3.034,317.603
08-12-2024,P049,Product_49,20,12.27,15,208.65,USA,3.034,317.603
08-12-2024,P039,Product_39,40,21.17,0,846.81,USA,3.034,317.603
08-12-2024,P026,Product_26,40,27.08,10,974.79,USA,3.034,317.603
08-12-2024,P038,Product_38,27,27.94,5,716.64,USA,3.034,317.603
08-12-2024,P024,Product_24,20,19.25,0,384.94,USA,3.034,317.603
08-12-2024,P001,Product_1,28,15.04,0,421.09,USA,3.034,317.603
08-12-2024,P002,Product_2,23,15.35,5,335.32,USA,3.034,317.603
08-12-2024,P003,Product_3,31,16.41,15,432.33,USA,3.034,317.603
08-12-2024,P004,Product_4,36,20.95,0,754.17,USA,3.034,317.603
08-12-2024,P005,Product_5,38,23.53,10,804.84,USA,3.034,317.603
08-12-2024,P006,Product_6,28,47.48,0,1329.56,USA,3.034,317.603
08-12-2024,P007,Product_7,27,30.23,0,816.24,USA,3.034,317.603
08-12-2024,P008,Product_8,20,14.28,15,242.75,USA,3.034,317.603
08-12-2024,P009,Product_9,41,12.12,0,497.04,USA,3.034,317.603
08-12-2024,P010,Product_10,36,22.24,15,680.49,USA,3.034,317.603
08-12-2024,P011,Product_11,29,30.57,0,886.66,USA,3.034,317.603
08-12-2024,P025,Product_25,28,11.77,5,313.14,USA,3.034,317.603
08-12-2024,P013,Product_13,38,42.45,0,1613,USA,3.034,317.603
08-12-2024,P014,Product_14,21,40.56,0,851.8,USA,3.034,317.603
08-12-2024,P015,Product_15,19,27.3,0,518.78,USA,3.034,317.603
08-12-2024,P016,Product_16,26,11.14,0,289.55,USA,3.034,317.603
08-12-2024,P017,Product_17,25,7.49,0,187.25,USA,3.034,317.603
08-12-2024,P018,Product_18,21,21.1,0,443.16,USA,3.034,317.603
08-12-2024,P019,Product_19,47,42.76,0,2009.92,USA,3.034,317.603
08-12-2024,P020,Product_20,44,34.42,0,1514.48,USA,3.034,317.603
08-12-2024,P021,Product_21,29,34.13,0,989.63,USA,3.034,317.603
08-12-2024,P022,Product_22,25,29.73,15,631.83,USA,3.034,317.603
08-12-2024,P023,Product_23,26,9.71,10,227.21,USA,3.034,317.603
08-12-2024,P012,Product_12,24,41.93,5,956.07,USA,3.034,317.603
15-12-2024,P036,Product_36,38,31.36,20,953.46,USA,3.008,317.603
15-12-2024,P035,Product_35,28,7.34,15,174.74,USA,3.008,317.603
15-12-2024,P034,Product_34,39,47.78,10,1676.98,USA,3.008,317.603
15-12-2024,P033,Product_33,38,14.62,0,555.6,USA,3.008,317.603
15-12-2024,P028,Product_28,28,25.21,5,670.6,USA,3.008,317.603
15-12-2024,P031,Product_31,28,32.43,5,862.61,USA,3.008,317.603
15-12-2024,P030,Product_30,38,42.5,0,1614.89,USA,3.008,317.603
15-12-2024,P029,Product_29,36,24.6,0,885.65,USA,3.008,317.603
15-12-2024,P037,Product_37,45,28.95,15,1107.48,USA,3.008,317.603
15-12-2024,P032,Product_32,12,19.12,0,229.44,USA,3.008,317.603
15-12-2024,P038,Product_38,19,41.73,20,634.3,USA,3.008,317.603
15-12-2024,P044,Product_44,36,12.73,5,435.26,USA,3.008,317.603
15-12-2024,P040,Product_40,39,13.93,0,543.44,USA,3.008,317.603
15-12-2024,P041,Product_41,15,38.4,10,518.45,USA,3.008,317.603
15-12-2024,P042,Product_42,29,48.82,5,1344.95,USA,3.008,317.603
15-12-2024,P043,Product_43,23,23.37,0,537.53,USA,3.008,317.603
15-12-2024,P045,Product_45,32,18.05,5,548.7,USA,3.008,317.603
15-12-2024,P046,Product_46,23,17.75,0,408.21,USA,3.008,317.603
15-12-2024,P047,Product_47,27,10.71,15,245.84,USA,3.008,317.603
15-12-2024,P048,Product_48,33,40.03,5,1254.84,USA,3.008,317.603
15-12-2024,P049,Product_49,26,48.69,0,1265.96,USA,3.008,317.603
15-12-2024,P050,Product_50,31,22.83,20,566.21,USA,3.008,317.603
15-12-2024,P027,Product_27,14,33.43,0,468.02,USA,3.008,317.603
15-12-2024,P039,Product_39,33,22.5,0,742.44,USA,3.008,317.603
15-12-2024,P026,Product_26,24,26.63,5,607.14,USA,3.008,317.603
15-12-2024,P025,Product_25,21,41.06,0,862.3,USA,3.008,317.603
15-12-2024,P024,Product_24,28,48.21,5,1282.44,USA,3.008,317.603
15-12-2024,P001,Product_1,25,37.93,10,853.35,USA,3.008,317.603
15-12-2024,P002,Product_2,25,35.97,0,899.33,USA,3.008,317.603
15-12-2024,P003,Product_3,28,24.74,10,623.45,USA,3.008,317.603
15-12-2024,P004,Product_4,41,40.65,10,1499.93,USA,3.008,317.603
15-12-2024,P005,Product_5,23,34.46,0,792.69,USA,3.008,317.603
15-12-2024,P006,Product_6,21,10.26,0,215.38,USA,3.008,317.603
15-12-2024,P008,Product_8,38,9.31,15,300.68,USA,3.008,317.603
15-12-2024,P009,Product_9,23,30.58,0,703.37,USA,3.008,317.603
15-12-2024,P010,Product_10,36,36.21,0,1303.49,USA,3.008,317.603
15-12-2024,P011,Product_11,20,42.77,0,855.47,USA,3.008,317.603
15-12-2024,P012,Product_12,34,35.47,10,1085.33,USA,3.008,317.603
15-12-2024,P007,Product_7,37,14.43,0,533.85,USA,3.008,317.603
15-12-2024,P014,Product_14,29,27.4,10,715.25,USA,3.008,317.603
15-12-2024,P013,Product_13,37,26.29,5,924.25,USA,3.008,317.603
15-12-2024,P022,Product_22,29,36.84,0,1068.32,USA,3.008,317.603
15-12-2024,P021,Product_21,23,49.09,0,1129.03,USA,3.008,317.603
15-12-2024,P020,Product_20,26,20.59,20,428.3,USA,3.008,317.603
15-12-2024,P019,Product_19,35,40.75,0,1426.16,USA,3.008,317.603
15-12-2024,P023,Product_23,28,44.16,0,1236.45,USA,3.008,317.603
15-12-2024,P017,Product_17,39,28.6,10,1003.85,USA,3.008,317.603
15-12-2024,P016,Product_16,19,42.18,0,801.42,USA,3.008,317.603
15-12-2024,P015,Product_15,26,41.06,0,1067.58,USA,3.008,317.603
15-12-2024,P018,Product_18,19,16.05,0,305.01,USA,3.008,317.603
22-12-2024,P037,Product_37,20,32.62,10,587.1,USA,3.016,317.603
22-12-2024,P028,Product_28,27,31.52,5,808.49,USA,3.016,317.603
22-12-2024,P029,Product_29,33,14.13,0,466.45,USA,3.016,317.603
22-12-2024,P030,Product_30,39,9.36,5,346.84,USA,3.016,317.603
22-12-2024,P031,Product_31,22,36.62,10,725.14,USA,3.016,317.603
22-12-2024,P032,Product_32,32,36.96,5,1123.52,USA,3.016,317.603
22-12-2024,P033,Product_33,39,6.1,0,237.87,USA,3.016,317.603
22-12-2024,P034,Product_34,20,14.73,5,279.8,USA,3.016,317.603
22-12-2024,P035,Product_35,37,46.09,10,1534.94,USA,3.016,317.603
22-12-2024,P036,Product_36,28,16.33,20,365.83,USA,3.016,317.603
22-12-2024,P050,Product_50,22,23.83,5,498.05,USA,3.016,317.603
22-12-2024,P049,Product_49,26,6.81,0,177.19,USA,3.016,317.603
22-12-2024,P039,Product_39,31,20.41,0,632.75,USA,3.016,317.603
22-12-2024,P040,Product_40,24,28.43,10,614.08,USA,3.016,317.603
22-12-2024,P041,Product_41,27,27.94,0,754.33,USA,3.016,317.603
22-12-2024,P042,Product_42,29,20.1,20,466.32,USA,3.016,317.603
22-12-2024,P043,Product_43,38,44.31,0,1683.78,USA,3.016,317.603
22-12-2024,P044,Product_44,32,24.86,0,795.44,USA,3.016,317.603
22-12-2024,P045,Product_45,34,8.35,5,269.8,USA,3.016,317.603
22-12-2024,P046,Product_46,33,32.8,5,1028.16,USA,3.016,317.603
22-12-2024,P047,Product_47,24,6.28,10,135.54,USA,3.016,317.603
22-12-2024,P048,Product_48,36,36.89,0,1328.06,USA,3.016,317.603
22-12-2024,P027,Product_27,23,20.75,5,453.28,USA,3.016,317.603
22-12-2024,P038,Product_38,40,32.52,5,1235.66,USA,3.016,317.603
22-12-2024,P026,Product_26,32,9.39,15,255.49,USA,3.016,317.603
22-12-2024,P013,Product_13,24,6.81,0,163.55,USA,3.016,317.603
22-12-2024,P024,Product_24,12,30.33,0,363.93,USA,3.016,317.603
22-12-2024,P001,Product_1,32,29.25,0,936.13,USA,3.016,317.603
22-12-2024,P002,Product_2,24,34.02,0,816.44,USA,3.016,317.603
22-12-2024,P003,Product_3,33,47.79,0,1577.15,USA,3.016,317.603
22-12-2024,P004,Product_4,28,19.44,0,544.38,USA,3.016,317.603
22-12-2024,P005,Product_5,25,29.04,10,653.4,USA,3.016,317.603
22-12-2024,P006,Product_6,33,37.04,0,1222.33,USA,3.016,317.603
22-12-2024,P025,Product_25,28,18.28,10,460.65,USA,3.016,317.603
22-12-2024,P008,Product_8,10,21.93,0,219.34,USA,3.016,317.603
22-12-2024,P009,Product_9,19,7.35,5,132.71,USA,3.016,317.603
22-12-2024,P010,Product_10,27,41.72,10,1013.83,USA,3.016,317.603
22-12-2024,P011,Product_11,19,26.89,0,510.86,USA,3.016,317.603
22-12-2024,P007,Product_7,25,23.1,10,519.82,USA,3.016,317.603
22-12-2024,P014,Product_14,26,15.84,15,350.17,USA,3.016,317.603
22-12-2024,P015,Product_15,27,28.41,0,766.99,USA,3.016,317.603
22-12-2024,P016,Product_16,37,20.08,0,742.79,USA,3.016,317.603
22-12-2024,P017,Product_17,21,22,0,462.02,USA,3.016,317.603
22-12-2024,P018,Product_18,37,30.97,0,1146.04,USA,3.016,317.603
22-12-2024,P019,Product_19,28,13.61,0,381.02,USA,3.016,317.603
22-12-2024,P020,Product_20,34,34.88,0,1186.03,USA,3.016,317.603
22-12-2024,P021,Product_21,23,10.72,0,246.48,USA,3.016,317.603
22-12-2024,P022,Product_22,26,12.83,10,300.23,USA,3.016,317.603
22-12-2024,P023,Product_23,30,5.71,5,162.81,USA,3.016,317.603
22-12-2024,P012,Product_12,36,15.62,10,506.1,USA,3.016,317.603
29-12-2024,P035,Product_35,27,30.73,0,829.77,USA,3.024,317.603
29-12-2024,P034,Product_34,40,39.23,0,1569.27,USA,3.024,317.603
29-12-2024,P033,Product_33,32,20.76,0,664.39,USA,3.024,317.603
29-12-2024,P032,Product_32,31,25.18,20,624.51,USA,3.024,317.603
29-12-2024,P027,Product_27,20,40.47,10,728.41,USA,3.024,317.603
29-12-2024,P030,Product_30,47,25.45,0,1196.23,USA,3.024,317.603
29-12-2024,P029,Product_29,38,27.46,15,886.85,USA,3.024,317.603
29-12-2024,P028,Product_28,46,43.63,20,1605.47,USA,3.024,317.603
